Sno.,Model Name,Price,RAM,ROM,Battery Capacity,Camera,URL,Features
901,Micromax X748,1399,32 MB RAM,32 MB ROM,2500 mAh Battery,0.1MP Rear Camera,https://www.flipkart.com/micromax-x748/p/itmb0058b26c9100?pid=MOBFHW4YFHZWZSJP&lid=LSTMOBFHW4YFHZWZSJPPO4GHQ&marketplace=FLIPKART&srno=b_38_901&otracker=browse&fm=organic&iid=f90b5a15-3e56-489c-90d9-0330819a726a.MOBFHW4YFHZWZSJP.SEARCH&ssid=5c7igk6q8g0000001605235651100,32 MB RAM | 32 MB ROM 6.1 cm (2.4 inch) Display 0.1MP Rear Camera 2500 mAh Battery 12 Month from manufacturer
902,Nokia 1600,1399,4 MB RAM,4 MB ROM,800 mAh Battery,,https://www.flipkart.com/nokia-1600/p/itmf72x9fhtrwump?pid=MOBFWBQGP5MXU8WV&lid=LSTMOBFWBQGP5MXU8WVUQBNSI&marketplace=FLIPKART&srno=b_38_902&otracker=browse&fm=organic&iid=f90b5a15-3e56-489c-90d9-0330819a726a.MOBFWBQGP5MXU8WV.SEARCH&ssid=5c7igk6q8g0000001605235651100,4 MB RAM | 4 MB ROM 3.56 cm (1.4 inch) Display 800 mAh Battery 6 months brand warranty
903,Kechaoda K57,1399,1 MB RAM,32 MB ROM,1400 mAh Battery,0.3MP Rear Camera,https://www.flipkart.com/kechaoda-k57/p/itm3cec8a26bd57a?pid=MOBFR6AJRSKQYMV5&lid=LSTMOBFR6AJRSKQYMV5VQUNC7&marketplace=FLIPKART&srno=b_38_903&otracker=browse&fm=organic&iid=f90b5a15-3e56-489c-90d9-0330819a726a.MOBFR6AJRSKQYMV5.SEARCH&ssid=5c7igk6q8g0000001605235651100,1 MB RAM | 32 MB ROM 7.11 cm (2.8 inch) Display 0.3MP Rear Camera 1400 mAh Battery 1 Year
904,Gfive A1 & U873 Combo of Two Mobiles,1399,32 MB RAM,32 MB ROM,1000 mAh Battery,0.3MP Rear Camera,https://www.flipkart.com/gfive-a1-u873-combo-two-mobiles/p/itm7d45d5a725119?pid=MOBFXDKZQ78CWG2U&lid=LSTMOBFXDKZQ78CWG2UZGZWMO&marketplace=FLIPKART&srno=b_38_904&otracker=browse&fm=organic&iid=f90b5a15-3e56-489c-90d9-0330819a726a.MOBFXDKZQ78CWG2U.SEARCH&ssid=5c7igk6q8g0000001605235651100,32 MB RAM | 32 MB ROM | Expandable Upto 16 GB 4.57 cm (1.8 inch) Display 0.3MP Rear Camera 1000 mAh Battery Domestic Warranty
905,Jmax M43 Combo of two,1399,32 MB RAM,32 MB ROM,1050 mAh Battery,1.3MP Rear Camera,https://www.flipkart.com/jmax-m43-combo-two/p/itm4058b96df1999?pid=MOBFPHH38BEK2A8T&lid=LSTMOBFPHH38BEK2A8TEOCA7M&marketplace=FLIPKART&srno=b_38_905&otracker=browse&fm=organic&iid=f90b5a15-3e56-489c-90d9-0330819a726a.MOBFPHH38BEK2A8T.SEARCH&ssid=5c7igk6q8g0000001605235651100,32 MB RAM | 32 MB ROM 4.57 cm (1.8 inch) Display 1.3MP Rear Camera 1050 mAh Battery Domestic Warranty
906,Jmax M43 Combo of two,1399,32 MB RAM,32 MB ROM,1050 mAh Battery,1.3MP Rear Camera,https://www.flipkart.com/jmax-m43-combo-two/p/itm4058b96df1999?pid=MOBFPHH3YRZNC7YQ&lid=LSTMOBFPHH3YRZNC7YQV75PWT&marketplace=FLIPKART&srno=b_38_906&otracker=browse&fm=organic&iid=f90b5a15-3e56-489c-90d9-0330819a726a.MOBFPHH3YRZNC7YQ.SEARCH&ssid=5c7igk6q8g0000001605235651100,32 MB RAM | 32 MB ROM 4.57 cm (1.8 inch) Display 1.3MP Rear Camera 1050 mAh Battery Domestic Warranty
907,Jmax M43 Combo of two,1399,32 MB RAM,32 MB ROM,1050 mAh Battery,1.3MP Rear Camera,https://www.flipkart.com/jmax-m43-combo-two/p/itm4058b96df1999?pid=MOBFPHH3HNMZJFKE&lid=LSTMOBFPHH3HNMZJFKEO9ZMZQ&marketplace=FLIPKART&srno=b_38_907&otracker=browse&fm=organic&iid=f90b5a15-3e56-489c-90d9-0330819a726a.MOBFPHH3HNMZJFKE.SEARCH&ssid=5c7igk6q8g0000001605235651100,32 MB RAM | 32 MB ROM 4.57 cm (1.8 inch) Display 1.3MP Rear Camera 1050 mAh Battery Domestic Warranty
908,Jmax M43 Combo of two,1399,32 MB RAM,32 MB ROM,1050 mAh Battery,1.3MP Rear Camera,https://www.flipkart.com/jmax-m43-combo-two/p/itm4058b96df1999?pid=MOBFPHH3AYKH588F&lid=LSTMOBFPHH3AYKH588FC7JAWJ&marketplace=FLIPKART&srno=b_38_908&otracker=browse&fm=organic&iid=f90b5a15-3e56-489c-90d9-0330819a726a.MOBFPHH3AYKH588F.SEARCH&ssid=5c7igk6q8g0000001605235651100,32 MB RAM | 32 MB ROM 4.57 cm (1.8 inch) Display 1.3MP Rear Camera 1050 mAh Battery Domestic Warranty
909,Karbonn K-1,1399,256 MB RAM,512 MB ROM,1400 mAh Battery,1.3MP Rear Camera,https://www.flipkart.com/karbonn-k-1/p/itme9kfxf8xkhnqu?pid=MOBE9KFXRUEYZKYT&lid=LSTMOBE9KFXRUEYZKYTZECLOD&marketplace=FLIPKART&srno=b_38_909&otracker=browse&fm=organic&iid=f90b5a15-3e56-489c-90d9-0330819a726a.MOBE9KFXRUEYZKYT.SEARCH&ssid=5c7igk6q8g0000001605235651100,256 MB RAM | 512 MB ROM 6.1 cm (2.4 inch) QVGA Display 1.3MP Rear Camera 1400 mAh Battery 1 Year Manufacturer Warranty
910,I Kall K31 Pack of Three Mobiles,1399,32 MB RAM,64 MB ROM,800 mAh Battery,,https://www.flipkart.com/kall-k31-pack-three-mobiles/p/itm39c145c24c873?pid=MOBFJQHR5WFBDDZG&lid=LSTMOBFJQHR5WFBDDZGVCT7TB&marketplace=FLIPKART&srno=b_38_910&otracker=browse&fm=organic&iid=f90b5a15-3e56-489c-90d9-0330819a726a.MOBFJQHR5WFBDDZG.SEARCH&ssid=5c7igk6q8g0000001605235651100,32 MB RAM | 64 MB ROM 4.57 cm (1.8 inch) Display 800 mAh Battery 1 Year Manufacturer warranty
911,Snexian FIRE,1399,32 MB RAM,32 MB ROM,800 mAh Battery,0.3MP Rear Camera,https://www.flipkart.com/snexian-fire/p/itmf3wacadkfg6nc?pid=MOBFUCWMJXJSU2UJ&lid=LSTMOBFUCWMJXJSU2UJOYVOQK&marketplace=FLIPKART&srno=b_38_911&otracker=browse&fm=organic&iid=f90b5a15-3e56-489c-90d9-0330819a726a.MOBFUCWMJXJSU2UJ.SEARCH&ssid=5c7igk6q8g0000001605235651100,32 MB RAM | 32 MB ROM | Expandable Upto 16 GB 4.32 cm (1.7 inch) Display 0.3MP Rear Camera 800 mAh Battery 1 Year Brand Warranty
912,I Kall K31 Pack of Three Mobiles,1399,32 MB RAM,64 MB ROM,800 mAh Battery,,https://www.flipkart.com/kall-k31-pack-three-mobiles/p/itm39c145c24c873?pid=MOBFJQHQ2ACWTHZJ&lid=LSTMOBFJQHQ2ACWTHZJTI6DBQ&marketplace=FLIPKART&srno=b_38_912&otracker=browse&fm=organic&iid=f90b5a15-3e56-489c-90d9-0330819a726a.MOBFJQHQ2ACWTHZJ.SEARCH&ssid=5c7igk6q8g0000001605235651100,32 MB RAM | 64 MB ROM 4.57 cm (1.8 inch) Display 800 mAh Battery 1 Year Manufacturer warranty
913,Jmax M40 & M43 Combo,1399,32 MB RAM,32 MB ROM,1050 mAh Battery,1.3MP Rear Camera,https://www.flipkart.com/jmax-m40-m43-combo/p/itm703137d853826?pid=MOBFPHH3GQVCCJPZ&lid=LSTMOBFPHH3GQVCCJPZSGIYCW&marketplace=FLIPKART&srno=b_39_913&otracker=browse&fm=organic&iid=a088f023-48ec-4a2a-829a-67fbd1b51e2e.MOBFPHH3GQVCCJPZ.SEARCH&ssid=vva5olru2o0000001605235652667,32 MB RAM | 32 MB ROM 4.57 cm (1.8 inch) Display 1.3MP Rear Camera 1050 mAh Battery Domestic Warranty
914,Jmax M40 & M43 Combo,1399,32 MB RAM,32 MB ROM,1050 mAh Battery,1.3MP Rear Camera,https://www.flipkart.com/jmax-m40-m43-combo/p/itm703137d853826?pid=MOBFPHH3RUWGSXAG&lid=LSTMOBFPHH3RUWGSXAGRIT1OW&marketplace=FLIPKART&srno=b_39_914&otracker=browse&fm=organic&iid=a088f023-48ec-4a2a-829a-67fbd1b51e2e.MOBFPHH3RUWGSXAG.SEARCH&ssid=vva5olru2o0000001605235652667,32 MB RAM | 32 MB ROM 4.57 cm (1.8 inch) Display 1.3MP Rear Camera 1050 mAh Battery Domestic Warranty
915,Jmax M40 & M43 Combo,1399,32 MB RAM,32 MB ROM,1050 mAh Battery,1.3MP Rear Camera,https://www.flipkart.com/jmax-m40-m43-combo/p/itm703137d853826?pid=MOBFPHH3QKX54YQZ&lid=LSTMOBFPHH3QKX54YQZCJSR9R&marketplace=FLIPKART&srno=b_39_915&otracker=browse&fm=organic&iid=a088f023-48ec-4a2a-829a-67fbd1b51e2e.MOBFPHH3QKX54YQZ.SEARCH&ssid=vva5olru2o0000001605235652667,32 MB RAM | 32 MB ROM 4.57 cm (1.8 inch) Display 1.3MP Rear Camera 1050 mAh Battery Domestic Warranty
916,Jmax M40 & M43 Combo,1399,32 MB RAM,32 MB ROM,1050 mAh Battery,1.3MP Rear Camera,https://www.flipkart.com/jmax-m40-m43-combo/p/itm703137d853826?pid=MOBFPHH3HWDFM2GJ&lid=LSTMOBFPHH3HWDFM2GJGVHAMW&marketplace=FLIPKART&srno=b_39_916&otracker=browse&fm=organic&iid=a088f023-48ec-4a2a-829a-67fbd1b51e2e.MOBFPHH3HWDFM2GJ.SEARCH&ssid=vva5olru2o0000001605235652667,32 MB RAM | 32 MB ROM 4.57 cm (1.8 inch) Display 1.3MP Rear Camera 1050 mAh Battery Domestic Warranty
917,Gfive A1 & U707 Combo of Two,1399,32 MB RAM,32 MB ROM,1000 mAh Battery,0.3MP Rear Camera,https://www.flipkart.com/gfive-a1-u707-combo-two/p/itmd5ee43b1def4e?pid=MOBFXDJYG3UUGX9U&lid=LSTMOBFXDJYG3UUGX9UHPLOJF&marketplace=FLIPKART&srno=b_39_917&otracker=browse&fm=organic&iid=a088f023-48ec-4a2a-829a-67fbd1b51e2e.MOBFXDJYG3UUGX9U.SEARCH&ssid=vva5olru2o0000001605235652667,32 MB RAM | 32 MB ROM | Expandable Upto 16 GB 4.57 cm (1.8 inch) Display 0.3MP Rear Camera 1000 mAh Battery Domestic Warranty
918,Jmax M40 & M43 Combo,1399,32 MB RAM,32 MB ROM,1050 mAh Battery,1.3MP Rear Camera,https://www.flipkart.com/jmax-m40-m43-combo/p/itm703137d853826?pid=MOBFPHH3XRCCGAMY&lid=LSTMOBFPHH3XRCCGAMY5MG9CS&marketplace=FLIPKART&srno=b_39_918&otracker=browse&fm=organic&iid=a088f023-48ec-4a2a-829a-67fbd1b51e2e.MOBFPHH3XRCCGAMY.SEARCH&ssid=vva5olru2o0000001605235652667,32 MB RAM | 32 MB ROM 4.57 cm (1.8 inch) Display 1.3MP Rear Camera 1050 mAh Battery Domestic Warranty
919,Jmax M40 & M43 Combo,1399,32 MB RAM,32 MB ROM,1050 mAh Battery,1.3MP Rear Camera,https://www.flipkart.com/jmax-m40-m43-combo/p/itm703137d853826?pid=MOBFPHH3YPCTZYGM&lid=LSTMOBFPHH3YPCTZYGM97PILK&marketplace=FLIPKART&srno=b_39_919&otracker=browse&fm=organic&iid=a088f023-48ec-4a2a-829a-67fbd1b51e2e.MOBFPHH3YPCTZYGM.SEARCH&ssid=vva5olru2o0000001605235652667,32 MB RAM | 32 MB ROM 4.57 cm (1.8 inch) Display 1.3MP Rear Camera 1050 mAh Battery Domestic Warranty
920,Jmax M40 & M43 Combo,1399,32 MB RAM,32 MB ROM,1050 mAh Battery,1.3MP Rear Camera,https://www.flipkart.com/jmax-m40-m43-combo/p/itm703137d853826?pid=MOBFPHH3WAHUHPRM&lid=LSTMOBFPHH3WAHUHPRMBASHWY&marketplace=FLIPKART&srno=b_39_920&otracker=browse&fm=organic&iid=a088f023-48ec-4a2a-829a-67fbd1b51e2e.MOBFPHH3WAHUHPRM.SEARCH&ssid=vva5olru2o0000001605235652667,32 MB RAM | 32 MB ROM 4.57 cm (1.8 inch) Display 1.3MP Rear Camera 1050 mAh Battery Domestic Warranty
921,Jmax M40 & M43 Combo,1399,32 MB RAM,32 MB ROM,1050 mAh Battery,1.3MP Rear Camera,https://www.flipkart.com/jmax-m40-m43-combo/p/itm703137d853826?pid=MOBFPHH3YFJUYQAH&lid=LSTMOBFPHH3YFJUYQAH8DDXGJ&marketplace=FLIPKART&srno=b_39_921&otracker=browse&fm=organic&iid=a088f023-48ec-4a2a-829a-67fbd1b51e2e.MOBFPHH3YFJUYQAH.SEARCH&ssid=vva5olru2o0000001605235652667,32 MB RAM | 32 MB ROM 4.57 cm (1.8 inch) Display 1.3MP Rear Camera 1050 mAh Battery Domestic Warranty
922,Jmax M40 & M43 Combo,1399,32 MB RAM,32 MB ROM,1050 mAh Battery,1.3MP Rear Camera,https://www.flipkart.com/jmax-m40-m43-combo/p/itm703137d853826?pid=MOBFPHH3ZVQYAT2B&lid=LSTMOBFPHH3ZVQYAT2B6HPOVX&marketplace=FLIPKART&srno=b_39_922&otracker=browse&fm=organic&iid=a088f023-48ec-4a2a-829a-67fbd1b51e2e.MOBFPHH3ZVQYAT2B.SEARCH&ssid=vva5olru2o0000001605235652667,32 MB RAM | 32 MB ROM 4.57 cm (1.8 inch) Display 1.3MP Rear Camera 1050 mAh Battery Domestic Warranty
923,Nokia 1600,1399,4 MB RAM,4 MB ROM,800 mAh Battery,,https://www.flipkart.com/nokia-1600/p/itmf72x9fhtrwump?pid=MOBFWBQGP5MXU8WV&lid=LSTMOBFWBQGP5MXU8WVUQBNSI&marketplace=FLIPKART&srno=b_39_923&otracker=browse&fm=organic&iid=a088f023-48ec-4a2a-829a-67fbd1b51e2e.MOBFWBQGP5MXU8WV.SEARCH&ssid=vva5olru2o0000001605235652667,4 MB RAM | 4 MB ROM 3.56 cm (1.4 inch) Display 800 mAh Battery 6 months brand warranty
924,MU M 230,1399,64 MB RAM,64 MB ROM,1700 mAh Battery,0.8MP Rear Camera,https://www.flipkart.com/mu-m-230/p/itm99c91e28d3f55?pid=MOBFWQBKNE484ZFM&lid=LSTMOBFWQBKNE484ZFMHN4JIW&marketplace=FLIPKART&srno=b_39_924&otracker=browse&fm=organic&iid=a088f023-48ec-4a2a-829a-67fbd1b51e2e.MOBFWQBKNE484ZFM.SEARCH&ssid=vva5olru2o0000001605235652667,64 MB RAM | 64 MB ROM 7.11 cm (2.8 inch) Display 0.8MP Rear Camera 1700 mAh Battery 1 Year
925,Gfive A2 & U873 Combo of Two Mobiles,1399,32 MB RAM,32 MB ROM,1000 mAh Battery,0.3MP Rear Camera,https://www.flipkart.com/gfive-a2-u873-combo-two-mobiles/p/itm91a1cc871eaf7?pid=MOBFXDHMMUYSK4Y9&lid=LSTMOBFXDHMMUYSK4Y9UX7NTZ&marketplace=FLIPKART&srno=b_39_925&otracker=browse&fm=organic&iid=a088f023-48ec-4a2a-829a-67fbd1b51e2e.MOBFXDHMMUYSK4Y9.SEARCH&ssid=vva5olru2o0000001605235652667,32 MB RAM | 32 MB ROM | Expandable Upto 16 GB 4.57 cm (1.8 inch) Display 0.3MP Rear Camera 1000 mAh Battery Domestic Warranty
926,Jmax M40 Combo of Two,1399,32 MB RAM,32 MB ROM,1050 mAh Battery,1.3MP Rear Camera,https://www.flipkart.com/jmax-m40-combo-two/p/itm381215486f9ef?pid=MOBFPHH3YCCYECGZ&lid=LSTMOBFPHH3YCCYECGZVXNX6H&marketplace=FLIPKART&srno=b_39_926&otracker=browse&fm=organic&iid=a088f023-48ec-4a2a-829a-67fbd1b51e2e.MOBFPHH3YCCYECGZ.SEARCH&ssid=vva5olru2o0000001605235652667,32 MB RAM | 32 MB ROM 4.57 cm (1.8 inch) Display 1.3MP Rear Camera 1050 mAh Battery Domestic Warranty
927,Gfive A1 & A2 Combo of Two mobiles,1399,32 MB RAM,32 MB ROM,1000 mAh Battery,0.3MP Rear Camera,https://www.flipkart.com/gfive-a1-a2-combo-two-mobiles/p/itm7e02cca4da477?pid=MOBFXC9ZZWYAMZNM&lid=LSTMOBFXC9ZZWYAMZNMWUTWW0&marketplace=FLIPKART&srno=b_39_927&otracker=browse&fm=organic&iid=a088f023-48ec-4a2a-829a-67fbd1b51e2e.MOBFXC9ZZWYAMZNM.SEARCH&ssid=vva5olru2o0000001605235652667,32 MB RAM | 32 MB ROM | Expandable Upto 16 GB 4.57 cm (1.8 inch) Display 0.3MP Rear Camera 1000 mAh Battery Domestic Warranty
928,Gfive U873 Combo of Two,1399,32 MB RAM,32 MB ROM,1000 mAh Battery,1.3MP Rear Camera,https://www.flipkart.com/gfive-u873-combo-two/p/itm6df22999592ca?pid=MOBFMZ86HFJZWTKF&lid=LSTMOBFMZ86HFJZWTKF5HYA89&marketplace=FLIPKART&srno=b_39_928&otracker=browse&fm=organic&iid=a088f023-48ec-4a2a-829a-67fbd1b51e2e.MOBFMZ86HFJZWTKF.SEARCH&ssid=vva5olru2o0000001605235652667,32 MB RAM | 32 MB ROM 4.57 cm (1.8 inch) Display 1.3MP Rear Camera 1000 mAh Battery Domestic Warranty
929,Gfive A1 & A2 Combo of Two Mobiles,1399,32 MB RAM,32 MB ROM,1000 mAh Battery,0.3MP Rear Camera,https://www.flipkart.com/gfive-a1-a2-combo-two-mobiles/p/itm7e02cca4da477?pid=MOBFXCGFHT8ADFKJ&lid=LSTMOBFXCGFHT8ADFKJTJWVXH&marketplace=FLIPKART&srno=b_39_929&otracker=browse&fm=organic&iid=a088f023-48ec-4a2a-829a-67fbd1b51e2e.MOBFXCGFHT8ADFKJ.SEARCH&ssid=vva5olru2o0000001605235652667,32 MB RAM | 32 MB ROM | Expandable Upto 16 GB 4.57 cm (1.8 inch) Display 0.3MP Rear Camera 1000 mAh Battery Domestic Warranty
930,Gfive A1 Combo of Two,1399,32 MB RAM,32 MB ROM,1000 mAh Battery,1.3MP Rear Camera,https://www.flipkart.com/gfive-a1-combo-two/p/itmf733cd5cbb310?pid=MOBFMZ86AHVW4KWZ&lid=LSTMOBFMZ86AHVW4KWZ54BRRB&marketplace=FLIPKART&srno=b_39_930&otracker=browse&fm=organic&iid=a088f023-48ec-4a2a-829a-67fbd1b51e2e.MOBFMZ86AHVW4KWZ.SEARCH&ssid=vva5olru2o0000001605235652667,32 MB RAM | 32 MB ROM 4.57 cm (1.8 inch) Display 1.3MP Rear Camera 1000 mAh Battery Domestic Warranty
931,Gfive A2 & U873 Combo of Two Mobiles,1399,32 MB RAM,32 MB ROM,1000 mAh Battery,0.3MP Rear Camera,https://www.flipkart.com/gfive-a2-u873-combo-two-mobiles/p/itm91a1cc871eaf7?pid=MOBFXDHKKHPBY736&lid=LSTMOBFXDHKKHPBY736GZUQRD&marketplace=FLIPKART&srno=b_39_931&otracker=browse&fm=organic&iid=a088f023-48ec-4a2a-829a-67fbd1b51e2e.MOBFXDHKKHPBY736.SEARCH&ssid=vva5olru2o0000001605235652667,32 MB RAM | 32 MB ROM | Expandable Upto 16 GB 4.57 cm (1.8 inch) Display 0.3MP Rear Camera 1000 mAh Battery Domestic Warranty
932,Gfive A1 Combo of Two,1399,32 MB RAM,32 MB ROM,1000 mAh Battery,1.3MP Rear Camera,https://www.flipkart.com/gfive-a1-combo-two/p/itmf733cd5cbb310?pid=MOBFMZ869SBBRUCV&lid=LSTMOBFMZ869SBBRUCV0Q4KWT&marketplace=FLIPKART&srno=b_39_932&otracker=browse&fm=organic&iid=a088f023-48ec-4a2a-829a-67fbd1b51e2e.MOBFMZ869SBBRUCV.SEARCH&ssid=vva5olru2o0000001605235652667,32 MB RAM | 32 MB ROM 4.57 cm (1.8 inch) Display 1.3MP Rear Camera 1000 mAh Battery Domestic Warranty
933,Gfive A1 & A2 Combo of Two Mobiles,1399,32 MB RAM,32 MB ROM,1000 mAh Battery,0.3MP Rear Camera,https://www.flipkart.com/gfive-a1-a2-combo-two-mobiles/p/itm7e02cca4da477?pid=MOBFXCHZZ6WSJBHJ&lid=LSTMOBFXCHZZ6WSJBHJLBZW6R&marketplace=FLIPKART&srno=b_39_933&otracker=browse&fm=organic&iid=a088f023-48ec-4a2a-829a-67fbd1b51e2e.MOBFXCHZZ6WSJBHJ.SEARCH&ssid=vva5olru2o0000001605235652667,32 MB RAM | 32 MB ROM | Expandable Upto 16 GB 4.57 cm (1.8 inch) Display 0.3MP Rear Camera 1000 mAh Battery Domestic Warranty
934,Gfive U873 Combo of Two,1399,32 MB RAM,32 MB ROM,1000 mAh Battery,1.3MP Rear Camera,https://www.flipkart.com/gfive-u873-combo-two/p/itm6df22999592ca?pid=MOBFMZ863MGAAHTZ&lid=LSTMOBFMZ863MGAAHTZFDFKZL&marketplace=FLIPKART&srno=b_39_934&otracker=browse&fm=organic&iid=a088f023-48ec-4a2a-829a-67fbd1b51e2e.MOBFMZ863MGAAHTZ.SEARCH&ssid=vva5olru2o0000001605235652667,32 MB RAM | 32 MB ROM 4.57 cm (1.8 inch) Display 1.3MP Rear Camera 1000 mAh Battery Domestic Warranty
935,Gfive A2 & U873 Combo of Two Mobiles,1399,32 MB RAM,32 MB ROM,1000 mAh Battery,0.3MP Rear Camera,https://www.flipkart.com/gfive-a2-u873-combo-two-mobiles/p/itm91a1cc871eaf7?pid=MOBFXDHJTF3YHGZA&lid=LSTMOBFXDHJTF3YHGZAMBHYEA&marketplace=FLIPKART&srno=b_39_935&otracker=browse&fm=organic&iid=a088f023-48ec-4a2a-829a-67fbd1b51e2e.MOBFXDHJTF3YHGZA.SEARCH&ssid=vva5olru2o0000001605235652667,32 MB RAM | 32 MB ROM | Expandable Upto 16 GB 4.57 cm (1.8 inch) Display 0.3MP Rear Camera 1000 mAh Battery Domestic Warranty
936,Gfive A1 Combo of Two,1399,32 MB RAM,32 MB ROM,1000 mAh Battery,1.3MP Rear Camera,https://www.flipkart.com/gfive-a1-combo-two/p/itmf733cd5cbb310?pid=MOBFMZ86KGE9EYME&lid=LSTMOBFMZ86KGE9EYMEILXSKV&marketplace=FLIPKART&srno=b_39_936&otracker=browse&fm=organic&iid=a088f023-48ec-4a2a-829a-67fbd1b51e2e.MOBFMZ86KGE9EYME.SEARCH&ssid=vva5olru2o0000001605235652667,32 MB RAM | 32 MB ROM 4.57 cm (1.8 inch) Display 1.3MP Rear Camera 1000 mAh Battery Domestic Warranty
937,Jmax M40 Combo of Two,1399,32 MB RAM,32 MB ROM,1050 mAh Battery,1.3MP Rear Camera,https://www.flipkart.com/jmax-m40-combo-two/p/itm381215486f9ef?pid=MOBFPHH3YCCYECGZ&lid=LSTMOBFPHH3YCCYECGZVXNX6H&marketplace=FLIPKART&srno=b_40_937&otracker=browse&fm=organic&iid=db5fafa1-7013-4fd7-afcb-907cc3418318.MOBFPHH3YCCYECGZ.SEARCH&ssid=ua3qcsb2gw0000001605235654306,32 MB RAM | 32 MB ROM 4.57 cm (1.8 inch) Display 1.3MP Rear Camera 1050 mAh Battery Domestic Warranty
938,Jmax M40 Combo of Two,1399,32 MB RAM,32 MB ROM,1050 mAh Battery,1.3MP Rear Camera,https://www.flipkart.com/jmax-m40-combo-two/p/itm381215486f9ef?pid=MOBFPHH3ZYGEQUQY&lid=LSTMOBFPHH3ZYGEQUQYRGEYXK&marketplace=FLIPKART&srno=b_40_938&otracker=browse&fm=organic&iid=db5fafa1-7013-4fd7-afcb-907cc3418318.MOBFPHH3ZYGEQUQY.SEARCH&ssid=ua3qcsb2gw0000001605235654306,32 MB RAM | 32 MB ROM 4.57 cm (1.8 inch) Display 1.3MP Rear Camera 1050 mAh Battery Domestic Warranty
939,Jmax M40 Combo of Two,1399,32 MB RAM,32 MB ROM,1050 mAh Battery,1.3MP Rear Camera,https://www.flipkart.com/jmax-m40-combo-two/p/itm381215486f9ef?pid=MOBFPHH3BSAXUWDB&lid=LSTMOBFPHH3BSAXUWDBPAY7UT&marketplace=FLIPKART&srno=b_40_939&otracker=browse&fm=organic&iid=db5fafa1-7013-4fd7-afcb-907cc3418318.MOBFPHH3BSAXUWDB.SEARCH&ssid=ua3qcsb2gw0000001605235654306,32 MB RAM | 32 MB ROM 4.57 cm (1.8 inch) Display 1.3MP Rear Camera 1050 mAh Battery Domestic Warranty
940,Gfive A1 & A2 Combo of Two mobiles,1399,32 MB RAM,32 MB ROM,1000 mAh Battery,0.3MP Rear Camera,https://www.flipkart.com/gfive-a1-a2-combo-two-mobiles/p/itm7e02cca4da477?pid=MOBFXC9ZZWYAMZNM&lid=LSTMOBFXC9ZZWYAMZNMWUTWW0&marketplace=FLIPKART&srno=b_40_940&otracker=browse&fm=organic&iid=db5fafa1-7013-4fd7-afcb-907cc3418318.MOBFXC9ZZWYAMZNM.SEARCH&ssid=ua3qcsb2gw0000001605235654306,32 MB RAM | 32 MB ROM | Expandable Upto 16 GB 4.57 cm (1.8 inch) Display 0.3MP Rear Camera 1000 mAh Battery Domestic Warranty
941,Nokia 105 DS 2020,1399,4 MB RAM,4 MB ROM,NaN,,https://www.flipkart.com/nokia-105-ds-2020/p/itmde165ae2feb47?pid=MOBFJGSJGCYNSVSE&lid=LSTMOBFJGSJGCYNSVSEMBM7DK&marketplace=FLIPKART&srno=b_40_941&otracker=browse&fm=organic&iid=db5fafa1-7013-4fd7-afcb-907cc3418318.MOBFJGSJGCYNSVSE.SEARCH&ssid=ua3qcsb2gw0000001605235654306,4 MB RAM | 4 MB ROM 4.57 cm (1.8 inch) Quarter QVGA Display 800 mAh3 Li-ion Battery Brand Warranty of 1 Year Available for Mobile from Date of Purchase
942,Jmax M40 Combo of Two,1399,32 MB RAM,32 MB ROM,1050 mAh Battery,1.3MP Rear Camera,https://www.flipkart.com/jmax-m40-combo-two/p/itm381215486f9ef?pid=MOBFPHH3XCSBV5C3&lid=LSTMOBFPHH3XCSBV5C3020PTA&marketplace=FLIPKART&srno=b_40_942&otracker=browse&fm=organic&iid=db5fafa1-7013-4fd7-afcb-907cc3418318.MOBFPHH3XCSBV5C3.SEARCH&ssid=ua3qcsb2gw0000001605235654306,32 MB RAM | 32 MB ROM 4.57 cm (1.8 inch) Display 1.3MP Rear Camera 1050 mAh Battery Domestic Warranty
943,MU M 230,1399,64 MB RAM,64 MB ROM,1700 mAh Battery,0.8MP Rear Camera,https://www.flipkart.com/mu-m-230/p/itm99c91e28d3f55?pid=MOBFWQBKNE484ZFM&lid=LSTMOBFWQBKNE484ZFMHN4JIW&marketplace=FLIPKART&srno=b_40_943&otracker=browse&fm=organic&iid=db5fafa1-7013-4fd7-afcb-907cc3418318.MOBFWQBKNE484ZFM.SEARCH&ssid=ua3qcsb2gw0000001605235654306,64 MB RAM | 64 MB ROM 7.11 cm (2.8 inch) Display 0.8MP Rear Camera 1700 mAh Battery 1 Year
944,Jmax M40 Combo of Two,1399,32 MB RAM,32 MB ROM,1050 mAh Battery,1.3MP Rear Camera,https://www.flipkart.com/jmax-m40-combo-two/p/itm381215486f9ef?pid=MOBFPHH3G7QFFXGH&lid=LSTMOBFPHH3G7QFFXGHSP11YQ&marketplace=FLIPKART&srno=b_40_944&otracker=browse&fm=organic&iid=db5fafa1-7013-4fd7-afcb-907cc3418318.MOBFPHH3G7QFFXGH.SEARCH&ssid=ua3qcsb2gw0000001605235654306,32 MB RAM | 32 MB ROM 4.57 cm (1.8 inch) Display 1.3MP Rear Camera 1050 mAh Battery Domestic Warranty
